Transaction ID,Timestamp,Sender Account ID,Receiver Account ID,Amount,Type,Device ID,IP Address,Location,Account Balance,Suspicious Activity Flag,User Device Recognition,Known Threat Flag,Login Location Match,Spending Pattern Deviation
T0224,1/6/25 1:02,A67104,B14789,6068.99,Deposit,D756,7.221.254.221,New York,4521.57,0,1,0,1,1
T0225,1/6/25 2:51,A94335,B95695,8083.46,Withdrawal,D347,119.57.126.94,Florida,4045.89,0,1,0,0,0
T0226,1/2/25 6:25,A90730,B74967,7490.33,Withdrawal,D792,149.235.94.167,New York,2964.36,0,1,0,0,0
T0227,1/1/25 0:44,A14951,B71134,2030.49,Deposit,D392,238.155.173.68,Florida,1533.75,0,1,0,1,0
T0228,1/6/25 15:36,A38333,B80886,8623.06,Deposit,D630,208.51.10.149,California,4492.41,1,1,0,1,0
T0229,1/5/25 3:16,A31673,B34977,3426.08,Transfer,D237,46.88.12.125,New York,4258.49,1,0,0,1,0
T0230,1/3/25 19:35,A50870,B10129,9465.14,Withdrawal,D655,99.117.172.249,New York,3792.02,1,1,0,0,0
T0231,1/3/25 7:37,A81101,B69683,718.41,Withdrawal,D837,236.74.68.120,New York,4405.94,0,0,0,0,0
T0232,1/1/25 7:12,A32821,B55331,4862.6,Transfer,D444,249.77.21.194,Texas,3132.11,1,1,0,1,1
T0233,1/6/25 2:49,A35494,B44626,5971.65,Withdrawal,D136,241.162.159.165,Texas,4963.13,0,0,0,1,0
T0234,1/6/25 1:09,A84160,B58503,2477.25,Transfer,D413,57.167.215.219,California,4348.29,0,1,0,0,1
T0235,1/2/25 18:28,A10835,B37549,7714.03,Deposit,D319,20.48.96.91,New York,1654.39,0,1,0,1,0
T0236,1/1/25 5:00,A28646,B22342,6269.33,Withdrawal,D739,38.241.188.99,New York,2608.62,0,0,0,1,0
T0237,1/4/25 8:04,A87360,B46417,182.08,Withdrawal,D242,9.228.167.57,Florida,1680.54,0,1,0,1,0
T0238,1/1/25 21:02,A47335,B86514,6084.08,Deposit,D503,88.172.144.120,Texas,1897.04,0,0,0,1,0
T0239,1/5/25 17:35,A79351,B62249,4915.29,Withdrawal,D794,244.67.9.116,California,3003.89,0,1,0,0,0
T0240,1/5/25 19:19,A12429,B62664,1961.1,Deposit,D503,61.88.159.71,California,2445.6,1,1,0,1,1
T0241,1/1/25 12:17,A51950,B18833,9957.49,Deposit,D654,169.172.75.148,New York,4638.96,0,1,0,0,1
T0242,1/5/25 11:34,A70654,B70658,8971.72,Transfer,D578,108.154.127.157,New York,1000.46,1,1,0,1,1
T0243,1/4/25 7:25,A78143,B39473,2925.78,Deposit,D821,73.212.128.8,Texas,1041.42,0,1,0,0,0
T0244,1/2/25 20:45,A87527,B10737,5411.17,Transfer,D659,2.112.52.169,Florida,4681.47,0,1,0,1,0
T0245,1/2/25 11:39,A96704,B56647,3165.7,Deposit,D923,146.5.134.170,Texas,1956.07,0,1,1,1,0
T0246,1/6/25 7:47,A41099,B74054,7755.18,Transfer,D319,79.35.195.209,California,1009.89,0,1,0,1,0
T0247,1/6/25 6:16,A49385,B11299,9303.38,Transfer,D466,223.95.209.38,Texas,2750.46,0,1,0,1,0
T0248,1/2/25 14:17,A45919,B73281,3588.93,Transfer,D295,42.164.244.155,Texas,1782.59,1,1,0,0,1
T0249,1/2/25 1:46,A70782,B75875,8056.04,Transfer,D783,49.38.129.124,California,1213.32,1,1,0,1,0
T0250,1/2/25 11:32,A81116,B42920,4984.58,Withdrawal,D848,251.164.100.114,California,3121.88,0,1,0,1,1
T0251,1/1/25 15:16,A82590,B64836,3966.39,Deposit,D786,193.18.250.68,California,1560.71,1,1,0,1,0
T0252,1/5/25 15:51,A99626,B52381,9384.28,Deposit,D131,43.140.149.243,New York,4347.51,0,1,0,1,0
T0253,1/6/25 18:37,A50387,B94971,5104.54,Deposit,D835,134.129.61.245,Florida,2208.65,0,1,0,0,0
T0254,1/6/25 5:21,A25823,B66298,4674.64,Deposit,D153,205.88.217.132,New York,1886.63,0,1,0,0,1
T0255,1/1/25 6:05,A56015,B34509,6724.67,Transfer,D522,147.125.248.53,Texas,3959.03,0,1,0,0,1
T0256,1/2/25 13:56,A25339,B52095,2613.08,Withdrawal,D797,75.190.163.222,Florida,4394.59,0,1,0,1,1
T0257,1/3/25 14:45,A13491,B61524,3248.6,Deposit,D333,208.143.56.63,Texas,1372.4,0,1,0,1,0
T0258,1/5/25 9:54,A10706,B76909,9320.53,Deposit,D928,137.98.245.224,Texas,1606.29,0,1,0,1,0
T0259,1/4/25 1:51,A25728,B82618,6785.62,Deposit,D842,101.98.50.26,New York,2898.2,0,1,0,1,1
T0260,1/3/25 15:29,A16997,B35532,8266.54,Transfer,D209,134.90.40.117,Florida,3360.88,0,0,0,1,0
T0261,1/6/25 16:28,A70408,B70285,2711.85,Deposit,D978,203.125.237.96,New York,1333.06,0,1,0,0,0
T0262,1/1/25 3:45,A68097,B28866,5438.36,Deposit,D199,120.140.116.65,California,2500.05,1,1,0,1,0
T0263,1/5/25 12:16,A48523,B17593,9713.99,Withdrawal,D811,130.10.132.59,California,4590.41,0,1,0,1,0
T0264,1/6/25 7:36,A35163,B19495,3187.72,Transfer,D310,129.237.91.76,New York,4504.33,0,1,0,0,0
T0265,1/2/25 22:03,A27718,B17837,1605.6,Withdrawal,D832,237.251.226.103,New York,2244.9,0,1,0,1,1
T0266,1/4/25 21:14,A97508,B86708,5109.35,Deposit,D502,63.140.53.139,New York,1909.72,0,1,0,0,0
T0267,1/5/25 2:48,A93767,B28680,3878.82,Transfer,D936,145.17.144.166,Texas,3331.07,0,1,0,1,0
T0268,1/1/25 16:58,A49619,B65476,1596.61,Deposit,D249,85.140.44.127,Florida,1384.5,0,1,0,1,1
T0269,1/6/25 15:50,A22126,B40346,8885.63,Deposit,D774,101.116.146.215,Florida,1933.48,0,0,0,1,0
T0270,1/6/25 21:29,A99131,B33412,9907.25,Transfer,D493,146.20.23.157,California,1667.03,0,1,0,0,0
T0271,1/1/25 19:07,A74926,B98399,5686.25,Withdrawal,D754,219.47.162.109,Florida,1830.97,1,1,0,1,1
T0272,1/2/25 8:54,A50633,B40804,7746.99,Transfer,D357,244.58.229.16,Florida,1859.26,0,1,0,1,0
T0273,1/6/25 4:20,A87654,B75206,8590.52,Transfer,D344,47.225.54.136,Florida,3509.94,0,1,0,1,1
T0274,1/4/25 14:59,A13317,B20934,7010.12,Withdrawal,D249,76.13.153.179,Texas,2952.45,0,1,0,1,0
T0275,1/6/25 2:09,A54980,B40723,442.52,Transfer,D723,84.43.211.138,California,4449.17,0,1,0,1,0
T0276,1/1/25 10:55,A54115,B30405,1577.18,Withdrawal,D198,50.169.241.189,New York,3942.47,0,0,0,0,1
T0277,1/3/25 5:37,A71646,B28748,710.82,Withdrawal,D202,162.63.239.94,Florida,2995.42,0,1,0,1,0
T0278,1/3/25 11:31,A53158,B80766,99.79,Transfer,D822,145.141.119.48,Florida,2229.68,0,0,0,0,0
T0279,1/4/25 15:27,A65963,B56413,3060.66,Transfer,D111,196.144.148.141,Texas,4327.85,0,1,0,1,0
T0280,1/1/25 18:08,A57631,B32354,3924.17,Withdrawal,D992,2.158.216.46,California,1318.15,0,1,0,1,0
T0281,1/3/25 18:57,A59316,B84490,2411.06,Withdrawal,D325,171.16.217.80,Florida,3724,0,1,0,1,0
T0282,1/6/25 14:04,A69342,B98675,646.98,Withdrawal,D912,183.210.26.70,Texas,1452.01,1,0,0,1,0
T0283,1/5/25 19:48,A25504,B27388,5299.1,Withdrawal,D541,89.196.129.79,New York,3131.19,0,1,0,0,1
T0284,1/1/25 18:39,A78593,B46523,2733.92,Withdrawal,D247,189.108.202.230,California,4606.46,0,0,0,0,0
T0285,1/3/25 12:11,A36660,B67693,7960.58,Transfer,D278,86.226.5.100,Florida,1952.27,0,1,0,0,1
T0286,1/3/25 23:22,A47196,B45732,81.52,Deposit,D106,192.224.145.54,New York,1314.12,0,0,0,1,0
T0287,1/2/25 1:54,A75938,B51646,8425.43,Transfer,D251,66.184.146.73,Florida,2358,0,0,0,0,0
T0288,1/3/25 20:27,A18605,B31021,9547.58,Deposit,D934,211.138.223.231,California,2913.03,0,1,0,1,0
T0289,1/4/25 8:14,A67388,B62776,7161.63,Withdrawal,D681,211.182.95.234,Texas,3899.23,0,1,1,1,0
T0290,1/3/25 14:34,A91297,B29116,7336.71,Transfer,D452,164.85.247.131,Florida,1118.93,0,1,0,1,0
T0291,1/6/25 17:50,A65501,B82009,9335.69,Deposit,D664,12.69.92.185,California,1523.53,0,1,0,1,1
T0292,1/2/25 7:20,A63309,B98271,2091.5,Withdrawal,D773,255.129.248.187,Texas,2642.94,0,1,1,1,1
T0293,1/5/25 7:58,A37043,B86620,9945.66,Transfer,D516,88.159.62.59,New York,1380.08,0,1,0,1,1
T0294,1/5/25 13:27,A43635,B54771,7735.04,Deposit,D704,153.217.229.149,Florida,4823.56,0,0,0,1,0
T0295,1/5/25 1:50,A89315,B38756,7265.98,Transfer,D762,73.214.131.143,New York,3043.96,0,1,0,1,0
T0296,1/5/25 23:57,A90691,B92604,3611.54,Deposit,D669,246.62.169.160,Florida,2507.73,0,0,0,0,1
T0297,1/4/25 2:52,A43132,B12919,5458.23,Transfer,D295,140.45.246.235,California,4918.91,0,0,0,0,1
T0298,1/4/25 16:17,A99387,B33550,6539.52,Transfer,D424,140.32.122.13,New York,3584.38,0,1,1,1,0
T0299,1/3/25 23:30,A25366,B46524,6203.81,Deposit,D581,7.217.85.173,Florida,3063.29,0,1,0,1,0
T0300,1/3/25 1:23,A82107,B64606,7050.14,Transfer,D307,125.128.58.59,California,1964.54,0,1,0,0,0
T0301,1/6/25 22:32,A72580,B78819,824.74,Transfer,D402,48.79.235.92,Florida,2012.31,0,1,0,1,1
T0302,1/3/25 12:36,A67889,B80227,3557.13,Withdrawal,D398,60.255.115.22,Texas,2449.07,0,1,0,1,0
T0303,1/4/25 14:56,A89553,B33212,4340.57,Deposit,D525,132.84.119.127,California,4002.9,0,1,1,1,0
T0304,1/2/25 10:54,A49236,B50118,2607.03,Transfer,D161,49.163.147.42,California,4264.02,0,1,0,1,0
T0305,1/3/25 17:19,A14150,B38602,1727.1,Deposit,D294,135.245.217.168,Florida,1768.3,0,1,0,0,0
T0306,1/2/25 19:43,A29423,B27540,1390.14,Transfer,D666,249.24.115.233,California,4269.65,0,0,0,1,0
T0307,1/6/25 13:31,A14137,B45829,3664.47,Deposit,D462,6.114.85.188,New York,2323.75,0,1,0,1,0
T0308,1/3/25 6:06,A39992,B66309,4934.92,Deposit,D660,160.196.37.11,Florida,1801.18,0,1,0,0,1
T0309,1/1/25 19:34,A54921,B75403,630.7,Withdrawal,D717,123.43.52.13,Texas,1779.13,0,0,0,1,0
T0310,1/3/25 3:02,A89369,B81455,9464.63,Withdrawal,D177,198.91.51.244,California,2853.72,0,1,0,1,0
T0311,1/2/25 3:21,A76917,B32277,7652.67,Deposit,D986,179.45.207.168,Texas,4068.52,0,1,0,0,0
T0312,1/2/25 6:29,A83690,B69673,7308.79,Transfer,D383,129.176.222.99,New York,3282.86,0,1,0,1,0
T0313,1/5/25 9:50,A44235,B27676,1729.43,Deposit,D156,205.109.27.110,California,2858.59,0,0,0,1,0
T0314,1/5/25 16:45,A88975,B52844,6038.4,Transfer,D780,254.31.91.75,California,1072.07,0,1,0,1,1
T0315,1/4/25 7:51,A29122,B74708,5297.72,Deposit,D475,204.21.169.111,Florida,3254.25,1,1,0,1,0
T0316,1/2/25 22:43,A33956,B19752,9824.71,Withdrawal,D475,252.156.221.206,Texas,3698.82,0,1,0,1,0
T0317,1/6/25 8:04,A73879,B91548,7476.97,Withdrawal,D818,103.67.160.173,Florida,1392.28,0,1,0,0,0
T0318,1/5/25 6:20,A68560,B84711,5758.04,Transfer,D871,136.242.37.79,Texas,4824.71,0,0,0,1,0
T0319,1/6/25 3:41,A92800,B50670,8508.28,Deposit,D887,25.253.247.42,Florida,1366.17,0,1,0,1,1
T0320,1/2/25 5:28,A78685,B77603,1551.79,Transfer,D472,180.26.246.10,Texas,3762.71,0,1,0,1,0
T0321,1/6/25 7:29,A34660,B41478,153.15,Withdrawal,D956,237.106.153.77,Florida,3098.22,0,1,0,1,0
T0322,1/2/25 0:44,A96064,B36439,6902.64,Deposit,D774,56.0.10.157,California,4536.76,0,1,1,1,1
T0323,1/1/25 9:38,A11168,B44747,984.02,Withdrawal,D343,87.241.240.131,California,2656.38,0,0,0,1,0
T0324,1/2/25 6:34,A55124,B39810,1155.22,Withdrawal,D861,85.254.109.71,Texas,3034.17,0,1,0,1,1
T0325,1/4/25 23:12,A45897,B28302,7447.06,Deposit,D920,110.207.32.160,Florida,3211.69,0,1,0,0,0
T0326,1/1/25 6:17,A25032,B76236,2706.08,Transfer,D138,73.65.248.107,Texas,4499.39,0,1,1,1,1
T0327,1/5/25 20:13,A62797,B74467,6286.68,Deposit,D408,3.214.178.154,Florida,4198.59,0,1,0,1,1
T0328,1/5/25 2:45,A45294,B44841,9174.15,Withdrawal,D732,32.224.104.125,Texas,2120.44,0,1,0,1,0
T0329,1/6/25 0:55,A53827,B54713,3165.43,Withdrawal,D185,83.76.202.82,New York,4821.02,0,1,0,0,0
T0330,1/1/25 23:56,A13516,B59546,2172.22,Withdrawal,D198,244.240.31.194,California,4012.28,0,1,0,1,1
T0331,1/6/25 19:45,A29751,B13048,1066.52,Withdrawal,D473,115.204.155.213,Texas,1048.18,0,1,0,0,0
T0332,1/1/25 14:21,A40373,B43290,1305.49,Transfer,D857,184.18.158.211,New York,1734.98,0,1,0,1,0
T0333,1/1/25 4:21,A40270,B68906,623.16,Deposit,D594,52.254.87.159,California,4423.22,0,0,0,1,1
T0334,1/5/25 2:20,A20386,B86637,877.34,Deposit,D959,8.178.82.150,New York,3583.45,0,0,0,1,0
T0335,1/4/25 14:39,A74817,B39778,4320.61,Transfer,D307,24.224.240.173,Florida,2032.52,1,1,0,1,0
T0336,1/2/25 13:11,A75184,B37425,3209.33,Transfer,D724,171.193.117.66,Florida,1685.69,0,1,0,0,0
T0337,1/4/25 16:26,A89693,B93388,7065.9,Withdrawal,D182,126.155.247.228,Florida,1587.01,0,1,0,1,0
T0338,1/2/25 7:15,A47879,B68176,8702.55,Deposit,D676,226.77.151.55,Texas,2272.42,0,1,0,1,0
T0339,1/6/25 9:14,A59597,B22674,7847.95,Deposit,D100,49.100.2.22,New York,4594.12,0,1,0,1,1
T0340,1/5/25 11:19,A49132,B72402,5306.84,Deposit,D536,161.8.81.58,New York,2408.19,1,1,0,0,0
T0341,1/1/25 9:39,A13626,B98731,1025.32,Transfer,D785,65.149.114.34,Florida,3642.8,0,1,0,0,0
T0342,1/3/25 15:00,A95936,B99907,7097.96,Withdrawal,D349,158.217.241.77,Texas,1446.26,0,1,0,1,0
T0343,1/3/25 18:01,A91515,B43053,3628.92,Withdrawal,D509,108.47.52.219,Florida,3125.6,0,1,0,1,0
T0344,1/2/25 15:34,A87065,B21957,857.42,Deposit,D837,74.31.212.214,Texas,2371.5,0,0,0,1,1
T0345,1/2/25 13:13,A65390,B82644,8424.82,Withdrawal,D485,247.87.139.61,California,1642.08,0,1,1,1,0
T0346,1/6/25 7:54,A26645,B63616,3382.83,Transfer,D895,2.5.126.111,New York,4191.11,0,1,0,1,0
T0347,1/3/25 11:40,A64144,B27829,2183.27,Transfer,D183,11.52.147.249,Texas,4262.16,0,1,0,1,0
T0348,1/5/25 15:38,A23382,B15837,8714.65,Deposit,D589,133.83.141.183,Florida,2225.08,0,0,0,1,1
T0349,1/1/25 23:34,A14025,B74141,9021.44,Withdrawal,D338,168.48.107.192,Texas,3615.06,0,0,0,1,0
T0350,1/6/25 12:31,A53226,B25032,3390.37,Transfer,D639,83.213.103.94,Texas,2576.29,0,1,0,0,0
T0351,1/1/25 19:48,A89380,B36352,3548.66,Transfer,D479,30.155.11.15,California,1177.9,0,1,0,1,0
T0352,1/3/25 13:01,A79711,B40215,5796.71,Transfer,D898,224.162.43.67,Florida,2711.11,0,1,0,1,0
T0353,1/5/25 4:47,A84710,B66319,7334.68,Transfer,D490,137.225.252.232,New York,3303.44,0,0,0,0,0
T0354,1/4/25 3:54,A13443,B84642,632.43,Withdrawal,D427,2.30.179.222,Texas,2196.15,1,1,0,0,1
T0355,1/4/25 11:14,A31395,B51247,5933.84,Transfer,D579,115.192.4.4,Florida,4795.58,0,1,0,1,0
T0356,1/2/25 12:54,A20725,B53048,9528.25,Transfer,D403,65.14.192.148,New York,3232.17,0,1,0,1,0
T0357,1/1/25 2:15,A43461,B85532,2621.68,Withdrawal,D381,100.198.10.217,Texas,2485.88,0,1,0,1,0
T0358,1/6/25 9:41,A51115,B76714,9088.36,Deposit,D794,41.65.93.60,Texas,3940.08,0,1,0,1,0
T0359,1/4/25 11:45,A93732,B45319,9501.73,Deposit,D444,59.141.119.244,Florida,2363.68,1,0,0,1,0
T0360,1/5/25 8:05,A89790,B26025,2692.27,Transfer,D234,132.30.47.31,New York,1098.82,0,1,0,1,0
T0361,1/1/25 13:07,A89557,B19780,7542.26,Deposit,D567,56.254.161.201,New York,1033.04,0,1,0,0,1
T0362,1/4/25 6:54,A81260,B32706,2388.51,Withdrawal,D460,94.154.81.4,California,2207.88,0,1,0,1,0
T0363,1/1/25 23:53,A38690,B52916,7376.37,Transfer,D668,16.202.196.116,California,1623.94,0,1,0,0,0
T0364,1/6/25 6:05,A11407,B85503,7974.4,Withdrawal,D214,183.165.122.181,Florida,2409.85,0,1,0,1,0
T0365,1/1/25 8:25,A83568,B40856,2472.81,Deposit,D285,47.228.212.215,New York,4078.64,0,0,0,0,1
T0366,1/2/25 17:01,A68560,B19179,7158.98,Deposit,D577,221.207.48.168,Texas,2236.2,1,1,0,1,0
T0367,1/4/25 13:49,A57340,B48623,8121.23,Transfer,D987,21.184.193.18,Florida,3238.59,0,1,0,1,0
T0368,1/2/25 9:36,A27794,B27587,3586.43,Deposit,D100,112.100.129.202,California,4678.58,0,0,0,0,1
T0369,1/5/25 3:39,A29881,B33733,1677.86,Transfer,D949,32.200.186.88,Florida,3793.17,0,1,0,1,0
T0370,1/6/25 14:25,A96292,B98306,920.55,Transfer,D640,133.10.26.199,New York,3247.03,0,1,0,1,0
T0371,1/2/25 5:51,A59703,B13975,5754.24,Withdrawal,D843,172.30.90.190,Florida,4468.22,0,1,0,1,0
T0372,1/2/25 16:57,A54354,B88455,9781,Deposit,D761,171.168.46.196,California,2322.58,1,0,0,1,0
T0373,1/6/25 10:43,A88462,B85138,8229.68,Deposit,D523,78.1.142.222,New York,1791.38,0,1,0,1,0
T0374,1/5/25 7:46,A24390,B55463,4358.96,Transfer,D801,19.130.105.38,Texas,3988.68,0,1,0,0,0
T0375,1/2/25 12:58,A97475,B52154,5366.67,Transfer,D369,73.89.137.167,California,1235.18,0,1,0,0,0
T0376,1/2/25 21:11,A37307,B85676,2796,Transfer,D859,140.212.225.43,California,2696.73,0,1,0,1,0
T0377,1/5/25 5:37,A34502,B96706,1631.5,Transfer,D997,31.200.29.128,California,2148.31,0,1,0,0,1
T0378,1/5/25 8:10,A32486,B38830,4821.33,Withdrawal,D518,52.75.43.34,Florida,4885.3,1,1,0,1,0
T0379,1/4/25 6:37,A48258,B82126,4635.55,Deposit,D426,215.167.44.187,California,2508.38,0,1,0,0,0
T0380,1/2/25 8:43,A67716,B56745,5219.78,Withdrawal,D294,123.240.115.123,Florida,3653.72,0,1,1,0,0
T0381,1/4/25 9:06,A91494,B40609,9528.09,Deposit,D992,190.137.46.151,Florida,2073.94,0,1,0,1,0
T0382,1/3/25 5:28,A92768,B27401,6039.35,Withdrawal,D354,184.232.17.184,New York,4932.69,0,1,0,1,0
T0383,1/6/25 9:25,A20748,B37729,6058.11,Transfer,D178,71.122.173.170,New York,1721.57,0,1,0,1,0
T0384,1/3/25 0:21,A72785,B55167,1281.12,Withdrawal,D974,76.143.141.8,California,4626.81,0,1,0,0,0
T0385,1/4/25 2:52,A86050,B67391,9964.89,Withdrawal,D197,200.242.68.238,Florida,2781.49,0,0,0,0,1
T0386,1/5/25 9:33,A32738,B68171,7728.68,Transfer,D249,60.10.146.63,Texas,2709.1,0,0,0,0,0
T0387,1/3/25 0:15,A84231,B98096,8772.16,Transfer,D885,37.9.15.220,Florida,3805.19,0,1,0,1,0
T0388,1/1/25 4:12,A83606,B16647,4143.59,Deposit,D913,68.209.242.246,New York,1373.27,1,0,0,0,0
T0389,1/6/25 3:30,A51662,B31106,5021.78,Deposit,D949,41.233.43.180,New York,3186.77,0,1,0,0,0
T0390,1/1/25 18:31,A92234,B16015,5221.32,Withdrawal,D546,162.163.149.23,Florida,1879.88,0,1,0,1,0
T0391,1/1/25 1:14,A25123,B31506,1941.75,Withdrawal,D222,203.230.139.34,Florida,1628.49,0,1,0,1,0
T0392,1/1/25 1:44,A35616,B34067,6895.2,Withdrawal,D709,49.82.228.77,Florida,4509.9,0,1,0,1,1
T0393,1/5/25 10:23,A21182,B12056,9029.86,Transfer,D775,214.253.39.21,Texas,4989.15,0,0,0,1,0
T0394,1/5/25 11:50,A72013,B39328,1637.89,Deposit,D657,174.239.252.241,Florida,4884.79,0,1,0,0,0
T0395,1/4/25 17:13,A41331,B87712,864.1,Withdrawal,D458,74.65.137.170,California,4284.65,0,1,0,1,0
T0396,1/4/25 4:12,A56098,B62832,7382.45,Deposit,D338,196.250.93.212,California,4679.88,0,1,0,0,0
T0397,1/5/25 21:21,A36128,B52771,2732.75,Deposit,D841,240.224.152.109,New York,4696.85,0,1,0,1,0
T0398,1/2/25 15:59,A41556,B96805,6239,Transfer,D904,46.134.103.155,Texas,1705.45,0,1,0,1,0
T0399,1/5/25 9:08,A97505,B56515,6957.89,Transfer,D855,79.44.100.194,Texas,1342.79,0,0,0,1,1
T0400,1/1/25 9:05,A31876,B74538,3219.79,Withdrawal,D629,236.210.11.82,New York,1507.14,0,1,0,0,0
T0401,1/4/25 2:21,A18949,B78650,8151.63,Withdrawal,D782,112.10.250.130,California,1650.42,0,0,0,1,1
T0402,1/6/25 19:12,A61962,B88978,5500.34,Withdrawal,D971,60.193.55.121,California,4289.79,0,0,0,1,0
T0403,1/3/25 3:13,A81206,B50151,8690.13,Withdrawal,D768,237.25.85.244,Texas,4765.1,0,0,0,1,1
T0404,1/6/25 6:14,A34099,B11629,7633.17,Withdrawal,D303,208.33.241.182,Florida,2407.36,0,1,0,1,0
T0405,1/6/25 23:25,A22716,B93463,8685.89,Deposit,D757,206.203.143.207,Florida,1137.45,0,1,0,1,0
T0406,1/3/25 1:50,A62611,B99432,202.59,Deposit,D242,166.133.109.71,Texas,2229.92,0,1,0,1,1
T0407,1/5/25 11:50,A48885,B38155,2435.82,Transfer,D286,179.152.55.82,Texas,3824.55,1,1,0,1,1
T0408,1/2/25 13:07,A63144,B28288,900.99,Transfer,D587,146.251.203.200,Texas,4771.62,0,1,0,1,0
T0409,1/4/25 11:28,A75220,B60588,4421.39,Deposit,D221,232.92.154.132,Texas,2798.78,0,1,1,1,0
T0410,1/3/25 11:11,A17837,B96951,8899.71,Transfer,D449,25.157.77.96,Texas,2344.27,0,1,0,1,1
T0411,1/2/25 13:01,A59355,B46085,4675.94,Transfer,D199,162.74.180.195,Texas,3612.89,0,1,0,1,1
T0412,1/3/25 19:39,A57299,B21251,8497.28,Withdrawal,D383,115.160.254.69,Texas,1844.51,0,1,0,0,0
T0413,1/6/25 8:15,A29159,B35574,3272.46,Transfer,D626,155.201.250.35,Texas,4063.26,0,1,0,1,0
T0414,1/3/25 1:27,A61012,B19623,3396.36,Transfer,D483,48.217.221.213,Florida,2656.13,1,1,0,0,0
T0415,1/4/25 6:45,A69305,B96472,8955.72,Transfer,D654,52.196.129.224,New York,4909.09,0,1,0,1,0
T0416,1/2/25 9:05,A97096,B64715,4258.75,Deposit,D900,79.70.191.20,California,4736.48,0,1,0,0,1
T0417,1/1/25 21:31,A27106,B16123,7897.87,Deposit,D997,34.173.85.114,New York,3661.48,0,1,0,1,0
T0418,1/1/25 0:47,A68123,B13061,2367.2,Withdrawal,D286,175.21.133.253,New York,3591.93,0,1,0,1,0
T0419,1/3/25 23:26,A18720,B49095,9488.06,Transfer,D107,248.119.160.38,Texas,1492.6,0,0,0,1,1
T0420,1/6/25 6:12,A47661,B69618,5746.21,Deposit,D723,42.152.145.40,Texas,2123.78,0,1,0,1,0
T0421,1/4/25 14:44,A97318,B38451,7593.48,Withdrawal,D644,127.117.34.23,Texas,4447.72,0,1,0,1,0
T0422,1/2/25 7:11,A31120,B91897,896.07,Transfer,D518,182.251.103.39,New York,2451.94,0,1,0,1,1
T0423,1/2/25 2:09,A29790,B91443,4927.15,Withdrawal,D189,86.224.28.137,Florida,2696.5,0,0,0,0,0
T0424,1/2/25 1:04,A68655,B44814,9010.48,Withdrawal,D595,78.137.217.231,Texas,4359.29,0,1,0,1,0
T0425,1/1/25 10:41,A69643,B95141,8770.51,Transfer,D760,63.116.156.97,Texas,2707.7,0,1,0,1,0
T0426,1/4/25 7:17,A57374,B86868,469.09,Deposit,D823,145.129.152.253,California,4400.05,0,1,0,1,0
T0427,1/6/25 22:19,A52907,B47832,3037.68,Transfer,D215,84.50.94.21,Florida,1277.72,0,0,0,0,1
T0428,1/5/25 2:12,A60071,B19445,4433.76,Transfer,D784,8.90.88.88,Texas,3764.3,0,1,0,0,0
T0429,1/6/25 13:20,A44812,B43490,1723.48,Transfer,D119,218.73.93.122,Florida,1252.04,0,1,0,1,0
T0430,1/2/25 13:30,A59570,B39767,7300.25,Deposit,D990,131.148.123.29,California,4160.05,0,1,0,1,1
T0431,1/1/25 16:21,A60901,B56057,1845.94,Transfer,D231,160.42.217.245,New York,3208.87,0,1,0,1,0
T0432,1/5/25 19:26,A70186,B90746,3467.05,Deposit,D391,1.86.158.131,California,3223.49,0,1,0,1,1
T0433,1/2/25 11:39,A60251,B99695,6633.14,Withdrawal,D453,46.83.88.44,Florida,2506.75,0,1,0,1,0
T0434,1/6/25 2:03,A75171,B83100,4821.41,Deposit,D336,64.245.193.5,Texas,4613.35,0,1,0,1,0
T0435,1/6/25 16:52,A46160,B51043,7385.97,Withdrawal,D688,6.178.195.17,Texas,3036.38,0,1,0,1,1
T0436,1/2/25 0:00,A29156,B96755,9612.12,Withdrawal,D322,118.40.244.106,California,2041.75,0,1,0,0,0
T0437,1/4/25 20:20,A86208,B37946,1166.35,Transfer,D535,68.24.55.0,California,4296.52,0,1,0,0,0
T0438,1/4/25 13:03,A89980,B46587,7095.97,Deposit,D737,225.182.130.53,Florida,4792.53,0,1,0,0,0
T0439,1/3/25 23:18,A82320,B13364,2304.21,Withdrawal,D138,80.159.215.129,Florida,1969.16,0,1,0,0,0
T0440,1/3/25 7:52,A27929,B79854,4145.35,Withdrawal,D426,192.225.7.108,Florida,3421.06,0,1,0,1,1
T0441,1/2/25 5:50,A76606,B66088,329.59,Deposit,D308,185.237.52.43,Texas,3354.29,0,1,0,0,0
T0442,1/2/25 23:44,A98442,B87015,1359.94,Deposit,D205,200.27.146.183,California,3438.48,0,1,0,1,0
T0443,1/6/25 1:52,A72559,B17398,3198.45,Withdrawal,D751,147.198.249.233,Florida,3256.94,0,1,0,1,0
T0444,1/4/25 6:19,A64205,B12452,3420.52,Withdrawal,D348,183.34.146.208,California,1400.71,0,1,0,1,0
T0445,1/5/25 18:04,A78475,B97208,8995.95,Deposit,D666,103.62.81.6,Texas,2649.95,0,0,0,1,0
T0446,1/5/25 15:08,A74341,B43193,7418.39,Deposit,D729,254.154.38.29,New York,4942.86,0,1,0,1,1
T0447,1/2/25 8:19,A52863,B89401,9721.86,Withdrawal,D961,22.83.150.217,Florida,1352.81,0,1,0,1,0
